Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	tree_length
0	-8156.118	-8418.284	262.1661	0.0935548	0.0436476	0.136583	0.0229023	6.89364e-05	0.0185576	0.0181657	0.00950342	0.00234169	0.0639791	0.0657989	0.0638637	0.0247056	0.0847928	0.101354	0.078554	0.0500617	0.00507347	0.0287453	0.0405351	0.0233886	0.0162141	0.0241049	0.00909156	0.0591892	0.081268	0.0146095	0.0310276	0.0228396	0.00226286	0.019702	0.0178429	0.0155781	0.0612233	0.0331298	0.0189467	0.121746	0.0196474	0.0164942	0.0208002	0.0543014	0.0772541	0.0111829	0.0134955	0.0108267	0.0413996	0.0762278	0.030247	0.0640524	0.0331964	0.0915069	0.053185	0.0254003	0.0314166	0.0123269	0.0591401	0.0456258	0.0331289	0.0294362	0.136929	0.0997967	0.0902201	0.0585995	0.128932	0.0852947	0.173132	0.107851	0.328236	0.0932029	0.103305	0.0229239	0.0134772	0.0727607	0.00079093	0.0661594	0.0890761	0.016991	0.00642305	0.0131335	0.0651146	0.104618	0.0269987	0.0109529	0.0750074	0.0689203	0.00751234	0.142096	0.0562006	0.031266	0.0883816	0.0320479	0.0366472	0.0308305	0.135062	0.0502911	0.0568072	0.019	0.0256098	0.00281365	0.0769986	0.00553742	0.0474252	0.14419	0.00913704	0.018113	0.0815746	0.0595528	0.0457006	0.0769751	0.0967569	0.0874174	0.0388195	0.0254806	0.038477	0.0332344	0.0240683	0.138709	0.0321636	0.0528315	0.0157462	0.0606896	0.0108448	0.0268479	0.128862	0.0975476	0.0118753	0.0209401	0.0984538	0.0357064	0.0139497	0.00985123	0.0414014	0.0174253	0.0640207	0.0591168	0.0190417	0.0620101	0.0938022	0.0212499	0.318051	0.571961	0.840045	1.19041	1.74837	3.14415	0.8283069	0.0130096	0.00606958	0.0189931	0.00318477	9.58621e-06	0.0025806	0.0025261	0.00132153	0.000325633	0.00889685	0.00914992	0.00888081	0.00343553	0.0117912	0.0140941	0.0109236	0.00696151	0.00070551	0.00399729	0.00563676	0.00325239	0.00225471	0.00335199	0.00126426	0.00823077	0.011301	0.00203158	0.00431466	0.00317604	0.00031467	0.00273974	0.00248121	0.00216627	0.00851364	0.00460698	0.00263471	0.0169298	0.00273214	0.00229366	0.00289245	0.00755108	0.0107429	0.00155508	0.00187666	0.00150555	0.00575698	0.0106001	0.00420611	0.00890705	0.00461625	0.0127248	0.00739584	0.00353214	0.00436875	0.00171417	0.00822396	0.00634467	0.00460687	0.00409337	0.0190412	0.0138776	0.0125459	0.00814878	0.0179292	0.011861	0.0240756	0.0149976	0.0456441	0.0129607	0.0143655	0.00318778	0.00187412	0.010118	0.000109986	0.00920005	0.0123868	0.00236275	0.000893182	0.00182633	0.00905476	0.014548	0.0037544	0.00152309	0.0104304	0.00958398	0.00104466	0.0197597	0.00781519	0.00434782	0.0122902	0.00445654	0.00509612	0.00428725	0.0187815	0.00699342	0.00789954	0.00264212	0.00356126	0.000391263	0.0107073	0.000770027	0.00659489	0.0200509	0.00127059	0.00251877	0.0113437	0.00828135	0.00635508	0.0107041	0.0134549	0.0121562	0.00539819	0.0035433	0.00535056	0.00462154	0.00334692	0.0192886	0.00447264	0.00734669	0.00218965	0.00843942	0.00150806	0.00373343	0.0179194	0.0135649	0.00165137	0.0029119	0.0136909	0.00496529	0.00193982	0.0013699	0.00575723	0.00242314	0.00890264	0.00822071	0.00264791	0.00862305	0.013044	0.00295499	7.191203
36	-8130.909	-8391.32	260.4108	0.0827112	0.0340202	0.129768	0.0547669	0.00022868	0.0279573	0.0341718	0.0209565	0.0115885	0.00393237	0.0832216	0.123276	0.141527	0.0463457	0.0686169	0.0316941	0.0650883	0.0016678	0.0836069	0.0507787	0.119055	0.0196516	0.0215259	0.000429955	0.0205391	0.111195	0.0299201	0.0364747	0.0115793	0.0165072	0.0296192	0.0110103	0.0219235	0.0265268	0.0621589	0.0789044	0.0347013	0.0114119	0.00401518	0.0523926	0.0314332	0.0831365	0.0102158	0.00518922	0.00589731	0.0440219	0.0707168	0.0444383	0.0265615	0.0299763	0.152039	0.0151925	0.017228	0.035439	0.0233593	0.0659302	0.0751571	0.0509039	0.0119028	0.215903	0.165499	0.0932658	0.102711	0.170237	0.0785158	0.0979937	0.117197	0.343482	0.160569	0.134189	0.0270115	0.031733	0.0391705	0.05608	0.0435192	0.057911	0.0587921	0.0230757	0.0566249	0.054334	0.0286994	0.0293259	0.0327555	0.140119	0.00969439	0.0847845	0.0321385	0.00421125	0.0339738	0.0769516	0.0577047	0.0126684	0.00501535	0.154537	0.0265086	0.0584708	0.0340442	0.0364435	0.00350168	0.00414904	0.0230586	0.0177148	0.0344223	0.0525743	0.0851323	0.0563851	0.0233626	0.0575031	0.181144	0.0644014	0.0288234	0.0218667	0.0279578	0.00182794	0.0433771	0.0782348	0.0632081	0.118017	0.0397358	0.0999176	0.0336268	0.085131	0.0578188	0.0339844	0.0324306	0.165864	0.0121	0.0143148	0.0757066	0.156463	0.058165	0.145568	0.0561823	0.252758	0.00689345	0.0585633	0.0173139	0.0460138	0.111067	0.331612	0.583727	0.845399	1.18287	1.71313	3.01557	0.7981164	0.0101532	0.00417613	0.0159297	0.00672287	2.80714e-05	0.00343188	0.00419474	0.0025725	0.00142254	0.000482716	0.0102158	0.0151326	0.0173731	0.00568914	0.00842302	0.00389059	0.00798988	0.000204729	0.0102631	0.00623331	0.0146145	0.00241232	0.0026424	5.27788e-05	0.00252126	0.0136496	0.00367282	0.00447743	0.00142141	0.00202633	0.00363589	0.00135156	0.00269121	0.00325628	0.00763028	0.00968587	0.00425974	0.00140087	0.000492881	0.00643142	0.00385857	0.0102054	0.00125404	0.000637	0.000723921	0.00540389	0.0086808	0.00545499	0.00326054	0.00367972	0.0186634	0.00186494	0.00211481	0.00435029	0.00286746	0.00809323	0.00922587	0.00624868	0.00146113	0.026503	0.0203157	0.0114488	0.0126083	0.0208974	0.00963816	0.0120292	0.0143865	0.042164	0.0197105	0.0164723	0.00331578	0.00389537	0.00480835	0.00688407	0.00534217	0.00710883	0.00721699	0.00283265	0.00695096	0.00666974	0.00352297	0.00359989	0.00402089	0.0172002	0.00119003	0.0104077	0.00394514	0.00051695	0.00417043	0.00944615	0.00708351	0.0015551	0.000615656	0.0189701	0.00325405	0.00717755	0.00417908	0.0044736	0.000429847	0.000509313	0.00283055	0.00217457	0.00422549	0.00645372	0.0104504	0.00692152	0.00286786	0.00705876	0.0222362	0.00790555	0.00353819	0.00268424	0.00343194	0.000224388	0.00532473	0.00960367	0.00775908	0.0144871	0.00487775	0.0122653	0.00412784	0.0104502	0.00709751	0.00417174	0.003981	0.0203605	0.00148533	0.00175721	0.00929332	0.0192065	0.00714001	0.0178691	0.00689663	0.0310271	0.000846202	0.0071889	0.00212535	0.0056484	0.013634	8.146346
72	-8139.248	-8400.701	261.4536	0.192151	0.00527661	0.158041	0.0192833	0.00309856	0.0240424	0.0240947	0.0227411	0.0229786	0.106972	0.0755126	0.0992933	0.0654539	0.0665106	0.0526255	0.0202826	0.00600706	0.00349519	0.010511	0.0656945	0.170752	0.00159439	0.0128871	0.00332699	0.0804836	0.115054	0.00993602	0.0347687	0.0154306	0.0152393	0.0115521	0.0206298	0.0209133	0.0327195	0.0478334	0.0492762	0.0526148	0.0136345	0.00252379	0.026272	0.0653891	0.0787476	0.00770993	0.0205631	0.00579011	0.0491299	0.0732497	0.0480064	0.0467589	0.0439097	0.183434	0.0497972	0.0199268	0.0125923	0.0118387	0.03763	0.0920714	0.0304282	0.0386939	0.111324	0.0894832	0.0993619	0.0778403	0.166383	0.0689978	0.123082	0.0936166	0.294177	0.120705	0.133831	0.0240569	0.00532726	0.065393	0.0633797	0.0444128	0.0393186	0.0364742	0.0173496	0.0157421	0.0259855	0.035744	0.0635079	0.0239402	0.106046	0.0304749	0.0500457	0.0340735	0.00147865	0.0450462	0.03593	0.0342985	0.0422796	0.0254203	0.0904087	0.0182807	0.057242	0.0609566	0.0363719	0.00564179	0.0153715	0.0177736	0.00618836	0.0534427	0.039128	0.0583497	0.051293	0.0373914	0.0213553	0.123885	0.0781553	0.0675358	0.0322577	0.0325012	0.00960689	0.0306448	0.0398769	0.0642375	0.200039	0.0189409	0.0898029	0.0316626	0.106232	0.0590061	0.0527445	0.0390452	0.114832	0.0166283	0.0649931	0.053531	0.0920772	0.0630471	0.0621562	0.0307064	0.237404	0.0149371	0.0174449	0.0715455	0.0631949	0.0791522	0.314251	0.568618	0.83851	1.19259	1.75865	3.18217	0.8369985	0.0253875	0.00069716	0.0208808	0.00254776	0.00040939	0.00317655	0.00318346	0.00300462	0.003036	0.0141334	0.00997693	0.0131189	0.00864794	0.00878756	0.00695303	0.0026798	0.00079367	0.000461794	0.00138874	0.00867974	0.0225603	0.000210655	0.00170268	0.000439571	0.0106337	0.0152012	0.00131277	0.00459374	0.00203874	0.00201345	0.0015263	0.00272567	0.00276312	0.00432299	0.00631988	0.00651051	0.00695161	0.00180142	0.00033345	0.00347113	0.00863938	0.0104043	0.00101866	0.00271685	0.000765005	0.00649117	0.00967796	0.00634273	0.00617792	0.00580147	0.0242358	0.00657935	0.00263279	0.00166373	0.00156416	0.00497178	0.0121647	0.00402025	0.00511234	0.0147084	0.0118228	0.013128	0.0102845	0.0219829	0.00911618	0.0162619	0.0123689	0.0388675	0.0159479	0.0176821	0.00317846	0.000703852	0.00863991	0.0083739	0.00586795	0.00519488	0.00481907	0.00229228	0.00207989	0.00343328	0.0047226	0.00839084	0.00316304	0.0140111	0.00402643	0.00661218	0.00450188	0.000195363	0.00595163	0.00474717	0.00453162	0.00558609	0.00335861	0.011945	0.00241529	0.00756297	0.00805376	0.00480556	0.000745408	0.00203092	0.00234829	0.000817623	0.007061	0.0051697	0.00770933	0.00677698	0.00494026	0.00282152	0.016368	0.0103261	0.00892301	0.00426198	0.00429415	0.00126929	0.00404888	0.00526864	0.00848723	0.0264296	0.00250252	0.011865	0.00418335	0.0140356	0.00779604	0.00696874	0.00515875	0.0151719	0.00219698	0.00858706	0.00707266	0.0121655	0.00832995	0.00821225	0.00405701	0.0313665	0.00197354	0.00230486	0.00945279	0.00834949	0.0104578	7.56872
108	-8135.995	-8397.543	261.5481	0.0704773	0.0660658	0.118545	0.0829913	0.0121401	0.027354	0.0364089	0.0173503	0.00911533	0.0980047	0.0582928	0.0392688	0.0114166	0.113034	0.0540215	0.0542137	0.0414812	0.0131887	0.0151494	0.0473784	0.0133472	0.018165	0.0445983	0.00886053	0.0463152	0.121952	0.0313406	0.0310005	0.00236853	0.00841637	0.0210409	0.00155607	0.00889792	0.0449627	0.0455293	0.0596696	0.167735	0.00892587	0.0249983	0.0531701	0.0296494	0.0933648	0.0043301	0.0144174	0.00245349	0.0459364	0.0457569	0.0432501	0.0383707	0.0280409	0.13959	0.0304436	0.0231044	0.0152847	0.0153266	0.0673055	0.123444	0.0235119	0.00711883	0.203607	0.133925	0.105678	0.124	0.186445	0.0689191	0.208671	0.121686	0.157323	0.189647	0.0840517	0.0512727	0.075948	0.116305	0.034301	0.0519964	0.0465042	0.0423644	0.0356798	0.00673938	0.0378046	0.050473	0.0026405	0.0218901	0.071025	0.0155919	0.0474304	0.0463892	0.0669777	0.0373432	0.0958899	0.0617156	0.108004	0.0296932	0.123341	0.0512992	0.0590674	0.0762505	0.0316759	0.0187038	0.0661341	0.023683	0.0472279	0.144504	0.0417851	0.00350292	0.0621447	0.0360513	0.0171109	0.0356519	0.113275	0.00429868	0.0359492	0.0142558	0.0599878	0.0480889	0.075677	0.153162	0.0373489	0.0416958	0.0345525	0.0567702	0.0185992	0.0102885	0.0489281	0.0240884	0.0452558	0.0183577	0.139595	0.041684	0.00145175	0.00959646	0.0184947	0.0254146	0.0292902	0.100517	0.0149396	0.0130209	0.123324	0.0365412	0.307718	0.562822	0.835835	1.19641	1.77676	3.24973	0.8521881	0.00938451	0.00879709	0.015785	0.0110508	0.00161653	0.00364236	0.00484809	0.0023103	0.00121377	0.01305	0.00776207	0.00522889	0.0015202	0.0150513	0.00719331	0.00721891	0.00552349	0.00175617	0.00201724	0.00630874	0.00177727	0.00241879	0.00593855	0.00117984	0.00616717	0.0162387	0.00417321	0.00412791	0.000315385	0.00112069	0.00280173	0.000207201	0.00118482	0.00598708	0.00606252	0.00794539	0.022335	0.00118854	0.00332869	0.00707995	0.003948	0.0124321	0.00057658	0.00191976	0.000326698	0.00611672	0.00609282	0.00575903	0.00510931	0.00373383	0.0185873	0.00405376	0.0030765	0.00203526	0.00204084	0.00896216	0.0164373	0.00313076	0.000947918	0.0271115	0.0178329	0.0140717	0.0165114	0.0248264	0.00917702	0.0277859	0.0162033	0.0209486	0.0252528	0.011192	0.00682729	0.010113	0.0154868	0.0045674	0.00692366	0.00619233	0.0056411	0.004751	0.000897392	0.00503393	0.00672081	0.000351599	0.0029148	0.00945744	0.00207617	0.00631567	0.00617702	0.00891852	0.00497249	0.0127684	0.00821783	0.0143815	0.00395384	0.0164236	0.00683082	0.0078652	0.0101532	0.00421785	0.00249053	0.00880618	0.00315355	0.0062887	0.0192417	0.00556395	0.000466436	0.00827497	0.00480047	0.00227843	0.00474729	0.0150833	0.000572397	0.00478686	0.00189825	0.00798777	0.00640335	0.0100769	0.0203945	0.00497324	0.00555206	0.00460089	0.00755932	0.0024766	0.00136998	0.00651509	0.00320753	0.0060261	0.00244444	0.018588	0.00555049	0.000193309	0.00127783	0.00246268	0.00338412	0.00390019	0.0133845	0.0019893	0.00173382	0.0164213	0.0048657	7.509962
144	-8131.114	-8393.14	262.0254	0.131204	0.00386196	0.110649	0.0409114	0.0293335	0.0186714	0.0362295	0.0268319	0.0135188	0.0380322	0.0736339	0.0582617	0.0762435	0.105665	0.0459647	0.0149977	0.0517608	0.00301667	0.0101865	0.033884	0.000547619	0.0264514	0.0123236	0.0105596	0.044122	0.103637	0.0193365	0.0699382	0.0040732	0.0165371	0.0146836	0.010409	0.0050045	0.0344496	0.0370018	0.0512871	0.0238628	0.0244921	0.014087	0.0302306	0.0356033	0.06672	0.0130672	0.0163258	0.012325	0.0622373	0.0591539	0.0519839	0.0499192	0.0382531	0.157296	0.0441716	0.0209825	0.0233143	0.0300773	0.0497234	0.0787718	0.0229894	0.0309918	0.136271	0.163004	0.122296	0.0783528	0.156934	0.0953782	0.147169	0.10771	0.174184	0.136834	0.0793234	0.0717501	0.0854504	0.0909723	0.046141	0.0311786	0.116105	0.0481109	0.0666678	0.0699933	0.111966	0.0570195	0.0268496	0.0200998	0.0935888	0.00202759	0.0353086	0.0859977	0.0464842	0.0269362	0.0937035	0.0549052	0.0423904	0.0513504	0.0956308	0.0226437	0.0916049	0.0107326	0.0193007	0.088045	0.0493928	0.00842854	0.00389368	0.127234	0.0178392	0.00490278	0.0569974	0.00616855	0.0371677	0.00755137	0.0957095	0.0100743	0.0947857	0.00684246	0.0245838	0.0361756	0.10035	0.251477	0.0200545	0.0281608	0.0307274	0.0270708	0.0224265	0.00239012	0.0311202	0.042218	0.00389027	0.009208	0.17356	0.0570214	0.00398942	0.0148326	0.003047	0.0198049	0.0454724	0.101202	0.0087774	0.0431077	0.119869	0.0407908	0.288213	0.545131	0.827548	1.20839	1.83442	3.46966	0.8995389	0.0181509	0.000534266	0.0153072	0.00565971	0.00405801	0.00258302	0.00501202	0.00371195	0.0018702	0.0052614	0.0101866	0.00805997	0.0105476	0.0146178	0.00635879	0.00207479	0.00716063	0.000417329	0.00140921	0.00468754	7.57581e-05	0.0036593	0.00170486	0.00146083	0.00610388	0.0143373	0.00267503	0.00967531	0.000563491	0.00228775	0.00203135	0.00143999	0.000692326	0.00476578	0.00511886	0.0070951	0.00330119	0.00338826	0.00194881	0.00418212	0.00492539	0.00923011	0.00180773	0.00225852	0.00170505	0.00860995	0.0081834	0.0071915	0.00690586	0.00529197	0.0217605	0.00611073	0.00290274	0.00322532	0.00416092	0.00687877	0.0108974	0.00318038	0.00428743	0.0188518	0.0225501	0.0169185	0.0108394	0.0217104	0.0131947	0.0203594	0.0149006	0.0240967	0.0189297	0.0109737	0.00992597	0.0118213	0.0125852	0.00638319	0.00431327	0.0160621	0.0066557	0.00922288	0.00968293	0.0154894	0.00788812	0.0037144	0.00278063	0.0129472	0.000280499	0.00488462	0.011897	0.00643066	0.00372638	0.012963	0.00759564	0.00586433	0.00710385	0.0132296	0.00313254	0.0126727	0.00148476	0.00267007	0.0121802	0.00683304	0.00116601	0.000538655	0.0176017	0.0024679	0.000678254	0.00788506	0.000853362	0.00514182	0.00104466	0.0132405	0.00139368	0.0131127	0.000946591	0.00340094	0.00500457	0.0138825	0.0347895	0.00277435	0.00389579	0.00425086	0.00374499	0.0031025	0.000330651	0.00430519	0.00584047	0.000538184	0.00127384	0.0240104	0.00788839	0.000551899	0.00205196	0.000421524	0.00273983	0.00629069	0.0140003	0.00121427	0.00596356	0.0165828	0.00564303	7.228524
180	-8152.511	-8413.542	261.0305	0.0937643	0.0453257	0.202028	0.0184592	0.00399111	0.0428879	0.0462947	0.0392679	0.00835355	0.0689187	0.0675944	0.0535713	0.116017	0.244196	0.00474005	0.00462089	0.0403841	0.00874673	0.0498558	0.0148782	0.0302122	0.0116142	0.0163784	0.00702979	0.0765158	0.106457	0.00609723	0.0208835	0.0360935	0.00411589	0.0236606	0.0161804	0.0266472	0.0575175	0.0404822	0.025059	0.10819	0.0129136	0.0229992	0.0292324	0.0480293	0.0793258	0.017097	0.0225972	0.00287024	0.0279366	0.0639047	0.0594545	0.0584502	0.0311316	0.127269	0.0859015	0.0124328	0.0361449	0.0597913	0.0867326	0.10849	0.030873	0.0145435	0.126986	0.141013	0.112131	0.106653	0.21993	0.0976686	0.164486	0.0665259	0.284632	0.124362	0.10242	0.0125001	0.0462119	0.014385	0.016164	0.0764738	0.050229	0.0552573	0.00321594	0.00111044	0.036229	0.17754	0.0610036	0.0593605	0.125658	0.00947531	0.0713891	0.0481683	0.0348172	0.0123697	0.0355134	0.0570193	0.00232648	0.0336621	0.118286	0.0161283	0.0280008	0.0339857	0.0549283	0.0312879	0.0348647	0.0145537	0.0152688	0.0863351	0.0170642	0.0870106	0.0503616	0.0516564	0.00437603	0.122823	0.02711	0.025524	0.0405926	0.0317411	0.0146673	0.0218715	0.0974149	0.0557602	0.0654145	0.062469	0.123146	0.0161303	0.0476324	0.0466695	0.0089202	0.0315274	0.184515	0.0138879	0.0337216	0.0120035	0.162777	0.124536	0.0424805	0.0389335	0.150674	0.00543642	0.0253076	0.0251971	0.0543874	0.0447851	0.330265	0.58257	0.844876	1.18361	1.71653	3.02787	0.8010592	0.0119992	0.00580042	0.0258539	0.00236226	0.00051075	0.00548845	0.00592443	0.00502519	0.00106902	0.00881967	0.0086502	0.00685563	0.0148469	0.0312503	0.000606594	0.000591345	0.00516804	0.00111934	0.00638015	0.00190399	0.00386633	0.0014863	0.00209598	0.000899617	0.00979189	0.0136236	0.000780275	0.00267251	0.00461896	0.000526719	0.0030279	0.00207064	0.0034101	0.00736063	0.00518059	0.00320685	0.0138453	0.00165259	0.00294325	0.00374093	0.00614641	0.0101515	0.00218794	0.00289181	0.00036731	0.0035751	0.00817801	0.00760852	0.00748	0.00398398	0.0162869	0.010993	0.00159105	0.00462554	0.00765162	0.0110994	0.0138837	0.00395088	0.00186116	0.0162507	0.0180458	0.0143496	0.0136486	0.028145	0.0124989	0.0210496	0.00851346	0.036425	0.0159149	0.0131069	0.00159966	0.00591383	0.00184087	0.00206854	0.00978651	0.00642791	0.00707139	0.00041155	0.000142105	0.0046363	0.0227202	0.00780676	0.00759648	0.0160808	0.00121258	0.00913581	0.0061642	0.00445564	0.00158298	0.00454472	0.00729689	0.000297725	0.00430781	0.0151373	0.00206398	0.00358332	0.00434922	0.00702929	0.00400398	0.00446171	0.00186247	0.00195398	0.0110485	0.00218374	0.0111349	0.00644488	0.00661058	0.00056001	0.015718	0.00346933	0.00326636	0.00519473	0.00406198	0.001877	0.00279894	0.0124664	0.00713575	0.00837123	0.00799429	0.0157593	0.00206423	0.00609562	0.0059724	0.00114154	0.00403463	0.0236127	0.00177726	0.00431542	0.00153611	0.0208309	0.0159371	0.00543632	0.0049824	0.019282	0.00069571	0.00323866	0.00322453	0.00696007	0.00573125	7.814203
