Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-8156.118	-8418.284	262.1661	0.8283069	7.191203
6	-8156.476	-8417.94	261.4635	0.9083912	7.525161
12	-8155.304	-8415.968	260.6647	0.8088948	8.005244
18	-8151.399	-8412.416	261.0168	0.8524271	7.794086
24	-8144.229	-8406.923	262.6943	0.8565294	6.891741
30	-8131.711	-8392.096	260.3846	0.8242924	8.146346
36	-8130.909	-8391.32	260.4108	0.7981164	8.146346
42	-8133.915	-8395.988	262.0725	0.9130049	7.196021
48	-8128.205	-8388.648	260.4431	0.8739449	8.088704
54	-8127.24	-8388.55	261.3102	0.8865654	7.618915
60	-8146.354	-8408.088	261.7346	0.7929361	7.441761
66	-8146.879	-8407.19	260.3116	0.8244748	8.185127
72	-8139.248	-8400.701	261.4536	0.8369985	7.56872
78	-8125.398	-8386.792	261.394	0.8493273	7.594007
84	-8138.912	-8399.815	260.9033	0.8354755	7.863716
90	-8145.675	-8406.671	260.9964	0.7424604	7.863716
96	-8140.081	-8402.397	262.3158	0.7995416	7.126229
102	-8145.782	-8406.385	260.6032	0.801646	8.041909
108	-8135.995	-8397.543	261.5481	0.8521881	7.509962
114	-8140.401	-8402.614	262.213	0.8521881	7.153183
120	-8145.575	-8408.352	262.777	0.9188268	6.813569
126	-8142.267	-8404.495	262.2282	0.9382569	7.098728
132	-8155.206	-8417.511	262.3045	0.8330306	7.114305
138	-8129.26	-8391.34	262.0798	0.8452258	7.228524
144	-8131.114	-8393.14	262.0254	0.8995389	7.228524
150	-8143.227	-8405.882	262.6556	0.8927349	6.893115
156	-8147.824	-8410.94	263.1155	0.8599577	6.662501
162	-8141.299	-8404.138	262.8385	0.89118	6.795266
168	-8151.505	-8413.874	262.3682	0.8767357	7.056519
174	-8146.81	-8406.608	259.7979	0.8068648	8.467765
180	-8152.511	-8413.542	261.0305	0.8010592	7.814203
186	-8135.662	-8397.772	262.1096	0.8628847	7.203021
192	-8135.231	-8396.553	261.3218	0.8194058	7.648643
198	-8132.239	-8392.862	260.6226	0.8272166	8.017928
204	-8143.411	-8405.504	262.0928	0.7845849	7.254109
210	-8148.915	-8410.405	261.4904	0.8975608	7.516566
216	-8155.115	-8418.267	263.152	0.8662432	6.639389
222	-8147.997	-8409.788	261.7913	0.8453099	7.383285
228	-8144.727	-8406.799	262.0722	0.8573881	7.226066
234	-8135.719	-8398.43	262.7113	0.7717222	6.928294
240	-8141.37	-8403.915	262.5449	0.8721133	6.963835
246	-8146.753	-8409.25	262.4965	0.8122698	7.022162
252	-8147.337	-8408.363	261.0253	0.8562356	7.787505
258	-8141.831	-8403.384	261.553	0.7600162	7.556721
264	-8148.447	-8411.126	262.6795	0.876919	6.88874
270	-8137.287	-8401.238	263.951	0.9838291	6.142164
276	-8137.544	-8400.66	263.116	0.9500373	6.613561
282	-8135.378	-8396.328	260.9493	0.8296954	7.84229
288	-8122.652	-8383.41	260.7581	0.8233009	7.947735
294	-8134.547	-8395.188	260.6413	0.8038468	8.020421
300	-8127.154	-8389.141	261.9868	0.8379368	7.282384
306	-8129.307	-8392.828	263.5214	0.903866	6.419003
312	-8141.273	-8404.084	262.8109	0.8385812	6.838526
318	-8134.351	-8396.047	261.6962	0.8131139	7.451554
324	-8125.986	-8389.945	263.9592	0.9203849	6.172219
330	-8128.974	-8390.562	261.588	0.8589735	7.484963
336	-8129.172	-8391.129	261.957	0.8522476	7.290698
342	-8131.23	-8393.535	262.3056	0.9216419	7.066012
348	-8132.995	-8394.122	261.1275	0.8428343	7.740061
354	-8138.972	-8400.493	261.5206	0.7834268	7.561536
360	-8141.009	-8402.32	261.3108	0.7746803	7.67849
366	-8122.678	-8385.376	262.6985	0.8682088	6.883196
372	-8138.864	-8401.333	262.4697	0.8301108	7.026969
378	-8132.192	-8393.166	260.9732	0.8235098	7.832805
384	-8153.344	-8415.813	262.4689	0.9232809	6.977252
390	-8137.208	-8400.405	263.1966	0.8793471	6.608155
396	-8139.647	-8401.523	261.8763	0.7775089	7.374057
402	-8153.471	-8417.068	263.5973	0.9071916	6.376017
408	-8151.355	-8414.347	262.9925	0.8953204	6.709872
414	-8138.787	-8402.467	263.6803	0.9790841	6.291923
420	-8142.121	-8404.661	262.5392	0.863276	6.9717
426	-8147.735	-8410.668	262.933	0.910466	6.733812
432	-8130.921	-8394.194	263.2725	0.9219262	6.544076
438	-8136.929	-8399.766	262.8373	0.8718854	6.806344
444	-8151.245	-8412.671	261.4265	0.8140555	7.595476
450	-8144.192	-8406.079	261.8867	0.8268937	7.34202
456	-8151.369	-8414.57	263.2019	0.9426957	6.571047
462	-8138.17	-8400.985	262.8151	0.9222742	6.791144
468	-8148.443	-8410.842	262.3986	0.9327471	7.009995
474	-8146.753	-8408.366	261.6132	0.8727079	7.464076
480	-8138.932	-8400.684	261.7525	0.840587	7.406618
486	-8136.858	-8399.048	262.1891	0.8284356	7.178809
492	-8143.931	-8403.72	259.7885	0.7759163	8.489203
498	-8134.054	-8395.672	261.6179	0.8159307	7.492
504	-8135.966	-8396.948	260.9812	0.7825357	7.850435
510	-8137.092	-8398.503	261.4118	0.8688394	7.574021
516	-8134.906	-8398.095	263.1889	0.954349	6.571754
522	-8130.451	-8393.928	263.4765	0.8991852	6.445862
528	-8146.81	-8408.447	261.6364	0.8730884	7.45145
534	-8136.706	-8398.374	261.668	0.8415419	7.45145
540	-8142.71	-8404.392	261.6825	0.8270402	7.45145
546	-8144.496	-8405.108	260.6127	0.8055428	8.034746
552	-8143.386	-8404.799	261.4126	0.7899632	7.615853
558	-8125.058	-8386.173	261.1156	0.8860448	7.723306
564	-8129.022	-8391.245	262.223	0.8689121	7.138836
570	-8131.955	-8394.869	262.9142	0.8460479	6.778781
576	-8138.339	-8402.297	263.9573	0.9129369	6.177333
582	-8133.52	-8397.448	263.9285	0.9417331	6.177333
588	-8134.871	-8398.112	263.2414	0.8425044	6.60385
594	-8137.074	-8397.517	260.443	0.8197207	8.117642
600	-8134.645	-8395.832	261.1869	0.8626963	7.697638
606	-8140.367	-8401.937	261.5697	0.8909289	7.477661
612	-8145.525	-8407.304	261.7792	0.9175052	7.351067
618	-8156.208	-8418.334	262.1262	0.8779046	7.185998
624	-8162.389	-8425.376	262.9872	0.9064643	6.706713
630	-8145.372	-8407.56	262.1878	0.8450265	7.170565
636	-8134.56	-8397.699	263.1394	0.8834762	6.636894
642	-8126.943	-8390.06	263.1171	0.9546033	6.610475
648	-8136.799	-8399.953	263.1535	0.9181767	6.610475
654	-8132.518	-8395.641	263.1227	0.8727204	6.651727
660	-8122.056	-8384.626	262.5701	0.8727204	6.949978
666	-8127.353	-8389.908	262.555	0.8877912	6.949978
672	-8151.231	-8413.177	261.9456	0.8589575	7.293194
678	-8142.687	-8405.094	262.407	0.9014638	7.022296
684	-8146.262	-8408.793	262.5304	0.8146892	7.002609
690	-8125.526	-8387.253	261.7278	0.8502234	7.414717
696	-8119.88	-8381.748	261.8677	0.8184725	7.356731
702	-8137.089	-8398.957	261.8677	0.8184725	7.356731
708	-8139.629	-8401.864	262.2349	0.8505164	7.142296
714	-8129.139	-8391.499	262.3606	0.8306669	7.085377
720	-8154.154	-8414.963	260.8094	0.7568719	7.955792
726	-8161.48	-8422.324	260.8434	0.7229587	7.955792
732	-8148.339	-8410.404	262.0646	0.7977477	7.262156
738	-8144.981	-8405.589	260.6079	0.7221222	8.081786
744	-8140.965	-8402.759	261.7949	0.7984629	7.406482
750	-8155.621	-8414.422	258.8014	0.7261055	9.039021
756	-8141.585	-8403.914	262.3292	0.9088724	7.060209
762	-8137.687	-8400.245	262.5578	0.8506332	6.968489
768	-8140.554	-8403.192	262.6384	0.7699815	6.968489
774	-8145.049	-8406.076	261.0274	0.6881292	7.87615
780	-8139.092	-8399.435	260.3431	0.696615	8.236409
786	-8138.668	-8398.768	260.1003	0.7503972	8.337006
792	-8139.345	-8399.394	260.0488	0.8019355	8.337006
798	-8132.954	-8394.24	261.2864	0.8279603	7.663042
804	-8143.801	-8405.008	261.2073	0.7972433	7.721735
810	-8147.325	-8408.857	261.5314	0.9072319	7.489434
816	-8134.666	-8396.183	261.5169	0.8451409	7.530461
822	-8139.753	-8401.682	261.9285	0.7988939	7.334625
828	-8139.384	-8401.62	262.2357	0.9125022	7.108547
834	-8133.262	-8394.199	260.9379	0.8433086	7.841079
840	-8131.124	-8394.304	263.1797	0.8998274	6.606219
846	-8132.336	-8395.471	263.1352	0.9334767	6.612123
852	-8129.016	-8391.773	262.757	0.9275211	6.81964
858	-8131.031	-8392.436	261.405	0.7624809	7.634606
864	-8142.566	-8404.377	261.8105	0.9303389	7.327381
870	-8141.568	-8404.627	263.0587	0.8925996	6.675588
876	-8138.374	-8400.964	262.5894	0.8925996	6.92883
882	-8148.513	-8408.861	260.3483	0.7819667	8.188194
888	-8133.463	-8393.812	260.3483	0.7819667	8.188194
894	-8128.488	-8390.404	261.9163	0.8307453	7.324054
900	-8144.949	-8407.818	262.8688	0.8541677	6.798898
906	-8135.698	-8398.338	262.6396	0.943489	6.874378
912	-8127.783	-8390.609	262.8254	0.943489	6.774103
918	-8125.126	-8388.588	263.4624	0.7999336	6.507312
924	-8124.208	-8387.906	263.6981	0.8544134	6.34997
930	-8120.698	-8382.197	261.4993	0.8247829	7.550806
936	-8126.174	-8388.229	262.0549	0.8301894	7.249932
942	-8153.103	-8414.296	261.1937	0.8494414	7.701116
948	-8145.883	-8408.532	262.6485	0.8718217	6.908217
954	-8138.981	-8401.613	262.632	0.8883103	6.908217
960	-8151.619	-8414.255	262.6365	0.9645876	6.864642
966	-8140.001	-8404.424	264.4233	0.9949403	5.878554
972	-8134.217	-8397.913	263.6953	0.872409	6.341705
978	-8153.933	-8414.299	260.3666	0.8236274	8.156263
984	-8141.387	-8404.011	262.624	0.9400532	6.884614
990	-8125.393	-8387.537	262.1437	0.918052	7.155023
996	-8139.14	-8401.097	261.9571	0.8665033	7.282982
1002	-8136.794	-8398.746	261.9515	0.8720738	7.282982
1008	-8140.949	-8402.692	261.7429	0.8720738	7.394921
1014	-8127.11	-8389.279	262.1696	0.8689706	7.167516
1020	-8140.452	-8402.369	261.9167	0.8819679	7.296344
1026	-8148.212	-8409.882	261.6702	0.78669	7.479657
1032	-8148.078	-8408.726	260.6481	0.787289	8.025639
1038	-8121.45	-8383.52	262.0699	0.7627663	7.278113
1044	-8128.854	-8391.901	263.0468	0.9068231	6.674318
1050	-8121.852	-8383.216	261.3648	0.8321758	7.61884
1056	-8116.01	-8378.328	262.3179	0.8321758	7.107552
1062	-8123.979	-8385.739	261.7602	0.7899343	7.429675
1068	-8134.573	-8395.35	260.7768	0.7221838	7.991705
1074	-8140.113	-8399.41	259.2965	0.749239	8.764459
1080	-8139.457	-8400.213	260.7561	0.7539112	7.985847
1086	-8145.341	-8406.356	261.0148	0.817504	7.813772
1092	-8145.949	-8407.139	261.1904	0.7978872	7.730417
1098	-8145.417	-8407.028	261.6116	0.8109715	7.498007
1104	-8140.545	-8403.885	263.3398	0.9304944	6.502962
1110	-8137.105	-8398.495	261.3907	0.8309184	7.605613
1116	-8142.129	-8403.484	261.3557	0.8659942	7.605613
1122	-8144.374	-8406.029	261.6541	0.8818476	7.437263
1128	-8139.65	-8403.463	263.8133	1.001945	6.20721
